season,player,position,mean,var
2018,Paxton Schrimsher,OLB,-0.07368310143116281,2.506212144870809e-4
2018,Zach Abercrumbia,DT,-0.06615792452126502,2.4401034527365224e-4
2018,Justin Bickham,CB,-0.07890501766213093,3.871739670257664e-4
2018,Brandon Douglas-Dotson,CB,-0.08641744657548922,5.750206947588854e-4
2018,Emmanuel Esukpa,RB,-0.08281028094234555,3.562775846106031e-4
2018,Houston Robert,S,-0.09251710171588386,8.216707702333322e-4
2018,Roe Wilkins,DE,-0.078547575226917965,3.130135295393311e-4
2018,Dee Smith,S,-0.10372106318749584,0.0011941154953632853
2018,Trey Smith,RB,-0.07173757929455858,3.431162976417188e-4
2018,Khane Pass,S,-0.10191929671237239,0.0013858711790969843
2018,Amonte Caban,DE,-0.07545496238931598,2.197515911889782e-4
2018,Kenny Thomas,OG,-0.07163441402846746,2.9351290093437523e-4
2018,Devante Peete,WR,-0.06971528903386366,1.5369549524325314e-4
2018,Jaylen Smith,WR,-0.07976389646599512,2.823882025594781e-4
2018,G.G. Robinson,DT,-0.08014629533928906,4.156909285227081e-4
2018,Eurndraus Bryant,DT,-0.07223928328724136,2.3983621105650243e-4
2018,Jakobi Meyers,SWR,-0.06230211941781224,7.092765177272089e-4
2018,Jarius Morehead,S,-0.06706427986374584,8.46037481361763e-4
2018,Tyrone Riley,OT,-0.06530355881976467,3.0057075056567076e-4
2018,Eric Dungey,QB,-0.03503091225051562,6.779157196986507e-4
2018,Dontae Strickland,RB,-0.06740003883103184,2.9845376565041526e-4
2018,Jordan Fredericks,RB,-0.06885049033904041,3.5405411594968233e-4
2018,Shyheim Cullen,ILB,-0.07207118594030665,1.7925994334553355e-4
2018,Kielan Whitner,ILB,-0.0692771731688779,2.347919394268416e-4
2018,Christopher Fredrick,CB,-0.06111758633219412,5.755823978775957e-4
2018,Cody Conway,OT,-0.07195336305683513,2.843910813611641e-4
2018,Evan Adams,OG,-0.07579811924421714,3.0615492002797524e-4
2018,Qaadir Sheppard,DE,-0.07472469564566488,2.2111605752668588e-4
2018,Tyree Jackson,QB,-0.041948598449717066,6.918850981955248e-4
2018,K.J. Osborn,SWR,-0.06678107669778882,5.388268346512194e-4
2018,Jordan Collier,OLB,-0.07677259440028476,2.314638489324287e-4
2018,Emmanuel Reed,RB,-0.07154290426282718,3.450792071114501e-4
2018,Cam Lewis,CB,-0.0674352041592291,4.1256519852342143e-4
2018,Evin Ksiezarczyk,OT,-0.06893272095652958,3.405040561956761e-4
2018,Tyler Mabry,TE,-0.07041064921208327,2.1739530288441015e-4
2018,Justin Brandon,DT,-0.073636216382234,2.3018521046558603e-4
2018,Chuck Harris,DE,-0.07448178770993712,2.603233244229773e-4
2018,Isaac Holder,WR,-0.07016635196774441,2.58814450443004e-4
2018,Ikie Calderon,SCB,-0.08176308242907197,6.252596277651948e-4
2018,Devon Russell,CB,-0.07291520291218653,4.2156777373236726e-4
2018,Justin Moody,S,-0.04710843866955053,0.0011682679908344563
2018,Jaylen Pickett,ILB,-0.06819563403791962,1.9240578036178e-4
2018,Brody Hoying,SCB,-0.06707999331401567,4.887574355498612e-4
2018,Clay Holford,DE,-0.07232930014546837,2.368361389930892e-4
2018,Bryce Kemp,TE,-0.08202654043467526,4.6156584438731516e-4
2018,Maxx Crosby,DE,-0.06287665174109355,4.3242915276249906e-4
2018,Hunter Andrews,DT,-0.06802290162338333,2.926891860978282e-4
2018,Ka'dar Hollman,CB,-0.07046608318334276,3.435190722922735e-4
2018,Sami Kassem,OG,-0.07077084372709916,3.2839162765437474e-4
2018,Anton Curtis,CB,-0.08180174530113246,4.736756843609492e-4
2018,Justin Tranquill,S,-0.07974671644675163,8.307893076754519e-4
2018,LeVante Bellamy,RB,-0.07851604952762699,3.831510840279627e-4
2018,Alex Grace,SCB,-0.07622083252037061,4.2218555829929395e-4
2018,Jon Wassink,QB,-0.035332658899364655,6.950924771927109e-4
2018,Davontae Ginwright,S,-0.07702002672983767,8.580605764448279e-4
2018,Eric Assoua,DE,-0.07710220103771256,2.596905247826143e-4
2018,John Keenoy,C,-0.0744267060470227,9.43415842066951e-4
2018,Antonio Balabani,DE,-0.07347669607268728,2.4006509842593334e-4
2018,Luke Juriga,OG,-0.07498923941692807,3.405444208381422e-4
2018,Wesley French,DT,-0.07670467063539249,2.897588359797835e-4
2018,Keishawn Watson,WR,-0.07262992127861706,3.227915653273027e-4
2018,Giovanni Ricci,TE,-0.07368817670545978,3.28688046019666e-4
2018,Max Regan,S,-0.05856294342455699,9.755176818330687e-4
2018,Darnell Woolfolk,RB,-0.061988974630674355,4.496236119579909e-4
2018,Mike Reynolds,CB,-0.06065695276915152,5.70237417647254e-4
2018,James Nachtigal,ILB,-0.07018611471086968,2.0675073305601746e-4
2018,Chandler Ramirez,OLB,-0.07048656379842876,1.921838241746578e-4
2018,Jordan Asberry,TE,-0.06996100442936252,2.6103571247581073e-4
2018,Calen Holt,RB,-0.06989469593403236,2.9495855963375167e-4
2018,Andy Davidson,RB,-0.07521539560793024,3.6934598884837784e-4
2018,Quinten Parker,TE,-0.07027649424000441,1.9533853165860132e-4
2018,Kenneth Brinson,OLB,-0.07216477522917268,1.7678491404262203e-4
2018,Rowan Godwin,OG,-0.0867080383521584,6.298995419066923e-4
2018,Austin Schuffert,OT,-0.07075142268341433,2.703677343336692e-4
2018,Raymond Wright,DT,-0.06941770762758924,2.4254815667038666e-4
2018,Wunmi Oyetuga,DT,-0.07083791655521476,2.3167017361186288e-4
2018,Jamario Bell,DE,-0.07295276412766918,2.9776915868685855e-4
2018,Austin Cantrell,TE,-0.07076600928368738,2.3113121145666065e-4
2018,Dre Greenlaw,ILB,-0.07048006348051976,1.884817913760992e-4
2018,Colton Jackson,OT,-0.07093590620866665,2.9415340771429767e-4
2018,La'Michael Pettway,WR,-0.06868736512280785,1.5591657443666284e-4
2018,Ryan Pulley,CB,-0.07301807419170162,4.112310722116145e-4
2018,T.J. Smith,DT,-0.06913011082175911,2.3802118419495317e-4
2018,Deon Stewart,WR,-0.07119576205440625,1.8160564439310256e-4
2018,Byron Cowart,DE,-0.061853678037933756,2.982271077616038e-4
2018,Jeremiah Dinson,S,-0.07107755401710548,7.318783559005119e-4
2018,Javaris Davis,CB,-0.05667025539681112,5.70486924378549e-4
2018,Montavious Atkinson,ILB,-0.0691459302692277,2.0037073585289254e-4
2018,Darrell Williams,ILB,-0.0607149816262996,2.543477820431082e-4
2018,Kaleb Kim,C,-0.04057135476221631,0.001321215375281115
2018,Mike Horton,OG,-0.06711954890363123,2.9275113716373827e-4
2018,Marquel Harrell,OG,-0.06581836082429893,3.3219208627285456e-4
2018,Darius Slayton,WR,-0.06748886665662832,1.9536714620729776e-4
2018,Ryan Davis,WR,-0.0765216171324647,3.91361708335879e-4
2018,Jarion Anderson,SWR,-0.06997625618188434,4.8514663989034134e-4
2018,Reggie Robinson II,CB,-0.0722777539103811,3.666712535770642e-4
2018,McKinley Whitfield,SCB,-0.06489415870662008,5.958423669811242e-4
2018,J.R. Reed,S,-0.03897481992448653,0.0013835723440008836
2018,Diamon Cannon,OLB,-0.06857001213424843,2.546125349674442e-4
2018,Trevis Gipson,DE,-0.06746314612848361,3.427803270542335e-4
2018,Chris Minter,TE,-0.0763102207128999,2.1570151647917285e-4
2018,Chris Ivy Jr.,OT,-0.07514050903898122,2.706524787286103e-4
2018,Tristan Wyatt,OG,-0.08036067756631679,5.003553331893761e-4
2018,Keyshawn McLeod,OT,-0.07764883202092925,2.9533732371651145e-4
2018,Taris Shenall,S,-0.06795509556567107,8.504003600367644e-4
2018,Roderic Teamer,S,-0.060494766724085006,8.495929265189607e-4
2018,Salofi Gaoa,OG,-0.068347626159858,3.511957396905192e-4
2018,Bisi Johnson,WR,-0.07207646268936141,1.9854988587399277e-4
2018,Colby Meeks,C,-0.08569247423629728,8.939773657531813e-4
2018,Braylin Scott,S,-0.07026469910630102,7.247581470826956e-4
2018,Caleb Smith,DE,-0.075541132676911385,2.3079517261584797e-4
2018,Cody Baker,DE,-0.0777333852352983,2.670293191762156e-4
2018,Charlie Grammel,OG,-0.06880596298953172,2.9768236161810836e-4
2018,Delane Hart-Johnson,WR,-0.07456340193791428,1.1443028263995586e-4
2018,Anu Somoye,WR,-0.0724594668806089,1.4052112122148977e-4
2018,Mock Adams,WR,-0.07302068025420295,1.2071252561700652e-4
2018,Akeem Davis-Gaither,SCB,-0.05773404770399573,5.781534806329806e-4
2018,Anthony Flory,ILB,-0.06641843629120615,2.3522209248181864e-4
2018,Desmond Franklin,S,-0.036792802719124176,0.0013949990457203484
2018,Tae Hayes,CB,-0.05849243750480179,7.36016633605595e-4
2018,Victor Johnson,OT,-0.06718192565410082,3.3363524319883573e-4
2018,Devin Papenheim,TE,-0.07346093253478583,1.954938405779617e-4
2018,Collin Reed,TE,-0.06601582672966043,2.674215544349863e-4
2018,Josh Thomas,S,-0.05699431985821949,8.411812375889264e-4
2018,Omar Bayless,WR,-0.07152879137986767,2.0473354210049074e-4
2018,Tajhea Chambers,ILB,-0.0769208219124597,1.632329339786133e-4
2018,Justin Clifton,SCB,-0.06762342651238296,4.015029739469113e-4
2018,Griffin Riggs,DE,-0.074445532671268,2.5002786229743587e-4
2018,Warren Wand,RB,-0.07445261077709767,2.8498472542083046e-4
2018,Obe Fortune,WR,-0.07286478064064905,1.151013994949538e-4
2018,Wesley Fields,RB,-0.0729654995989235,3.403199335715838e-4
2018,Joshua Moon,S,-0.06948820741605935,8.478747783036295e-4
2018,Jay Bowdry,SCB,-0.0678961292259787,3.426599194996507e-4
2018,Jessie Liptrot,CB,-0.06192966616194724,5.407195301650502e-4
2018,Lane Ecton,OLB,-0.07221930851820378,2.5757461630313916e-4
2018,Jeremiah Culbreth,OT,-0.06633163087379985,3.097160034038417e-4
2018,Jakob Cooper,OG,-0.07031146276121501,2.912207219359698e-4
2018,Curtis Rainey,C,-0.05296764820615781,0.0010133859080488136
2018,Logan Hunt,DE,-0.06917142168233317,2.4327231911780705e-4
2018,Jamal Peters,CB,-0.05336708578601084,5.716960695825309e-4
2018,Keith Mixon Jr.,SWR,-0.06415475496420502,7.865836969065757e-4
2018,Chris Stamps,CB,-0.07430172426249353,5.03210291760264e-4
2018,Maurice Smitherman,CB,-0.05767295726529227,5.482255775647059e-4
2018,Mark McLaurin,S,-0.028950469005810376,0.0015770854209864868
2018,Fletcher Adams,DE,-0.07133199603405511,3.2290137473939284e-4
2018,Leo Lewis,ILB,-0.06670247850234903,2.1385854962600772e-4
2018,Darryl Williams,OG,-0.06184674170673439,4.0099334142149057e-4
2018,Justin Johnson,TE,-0.07102627945757356,3.09036396905327e-4
2018,Kyler Murray,QB,0.03305146604963433,0.00581609090234328
2018,Daylon Mack,DT,-0.06362752570458355,2.418580939620539e-4
2018,Larry Pryor,S,-0.07751838042397531,0.0010385742493356424
2018,Deshawn Capers-Smith,SCB,-0.05468005002856042,6.559101852414022e-4
2018,Roney Elam,SCB,-0.06573232544918191,6.938534523447854e-4
2018,Landis Durham,OLB,-0.06542350005281716,1.8511459650807484e-4
2018,Erik McCoy,C,-0.055451858438686066,0.0010314743653435743
2018,Connor Lanfear,OG,-0.06547586685924132,3.2109886272790444e-4
2018,Kingsley Keke,DE,-0.06691329138427105,2.9957310036524316e-4
2018,James Lockhart,DE,-0.06878239321320662,2.829543087078329e-4
2018,Penny Hart,WR,-0.07775223995077647,3.6575328344242683e-4
2018,Chase Middleton,ILB,-0.08407691370506933,3.9524520442995665e-4
2018,Ed Curney,ILB,-0.07431686630410451,1.6533989183881883e-4
2018,Lucas Johnson,OT,-0.07343246911427569,3.206310704160136e-4
2018,Marterious Allen,DE,-0.08220758193327059,3.4518875777974733e-4
2018,Ryan Pope,OT,-0.07778863364327245,2.756063453674854e-4
2018,Ja'Marcus Bradley,WR,-0.06891507515973012,1.846959006057766e-4
2018,Kamar Greenhouse,CB,-0.07903980245905597,4.074170031572752e-4
2018,Michael Jacquet III,CB,-0.07402355976011654,4.09846558106475e-4
2018,Jarrod Jackson,SWR,-0.06310616286440872,6.783293549580029e-4
2018,Terik Miller,SCB,-0.08027660550481698,4.973326272587877e-4
2018,Robert Hunt,OT,-0.06489750146178275,3.834761376099319e-4
2018,Cole Prudhomme,C,-0.03951293344791521,0.0014419859787874652
2018,Rico Robinson,OT,-0.06948771569931077,2.990714970045856e-4
2018,Ken Marks,OG,-0.06321227186307768,4.0664027151495987e-4
2018,Kevin Dotson,OG,-0.06541986450605312,3.5279878237955175e-4
2018,Deuce Wallace,S,-0.10230537564426143,0.001079568780578428
2018,Reggie Corbin,RB,-0.058841901234968276,4.668580646415042e-4
2018,Ke'Shawn Vaughn,RB,-0.06287611325552103,3.458994632167977e-4
2018,Sam Mays,WR,-0.06995207902253121,1.1451559199698144e-4
2018,Caleb Reams,WR,-0.07128795070812055,1.1442313089407117e-4
2018,Patrick Nelson,OLB,-0.06959194177740266,3.2822721451356024e-4
2018,Cam Watkins,CB,-0.07111042494819088,4.4605829966244887e-4
2018,Sean Adesanya,DE,-0.07146516666114831,3.002075115076187e-4
2018,Jamal Milan,DT,-0.07313202973548898,2.807119908577383e-4
2018,Trenard Davis,SWR,-0.09143343060290447,8.48901238486234e-4
2018,Zack Baun,OLB,-0.06338703169595386,2.6622457857837934e-4
2018,David Edwards,OT,-0.06737507428136867,2.526482925121774e-4
2018,Alec Ingold,RB,-0.07303208408832108,2.667210138342503e-4
2018,Tyler Johnson,OLB,-0.07618866300654768,1.9557265108561094e-4
2018,Chris Orr,ILB,-0.07224118673539454,2.3705656590855738e-4
2018,Olive Sagapolu,DT,-0.06785121886429586,2.3831048108339457e-4
2018,T.J. Rahming,SWR,-0.05667945821630976,6.399445415125936e-4
2018,Jeremy McDuffie,SCB,-0.07383011878766702,4.5545783603665005e-4
2018,Jordan Hayes,S,-0.06965121918240677,8.584880026590716e-4
2018,Daniel Jones,QB,-0.04509310696790294,5.972438480341217e-4
2018,Quentin Harris,QB,-0.05631598996285211,7.101148932024388e-4
2018,Brandon Feamster,CB,-0.07603041966780684,3.7710907449355833e-4
2018,Ben Humphreys,ILB,-0.06291836120502159,1.8642267629977977e-4
2018,Joe Giles-Harris,ILB,-0.06878420380597289,1.7187054015789359e-4
2018,Brandon Boyce,DT,-0.07389184761037132,2.6989042508918803e-4
2018,Trevon McSwain,DT,-0.056708957637207486,5.067569083642703e-4
2018,Victor Alexander,OLB,-0.06726648987136602,2.1824956139127651e-4
2018,Christian Campbell,OLB,-0.07218646970185108,3.992859090307599e-4
2018,TaQuon Marshall,QB,-0.044746469160199975,6.006717397917625e-4
2018,Dante Wigley,CB,-0.06954690995522475,3.874749396908382e-4
2018,Nathan Cottrell,RB,-0.06768772060468557,2.7619443708216403e-4
2018,David Curry,ILB,-0.07295381563910382,1.6896596187509802e-4
2018,Brant Mitchell,ILB,-0.06957519925417298,1.5227300266171064e-4
2018,Brad Morgan,OG,-0.07447863990201507,3.279627066556148e-4
2018,Brad Stewart,WR,-0.07057981412788644,1.5997441359207794e-4
2018,Anree Saint-Amour,DE,-0.07094873609839616,3.044897206962956e-4
2018,Evan Shirreffs,QB,-0.05615758267606512,5.648207714970856e-4
2018,Lawrence Cager,WR,-0.06838790086026685,1.1054631012758557e-4
2018,Sheldrick Redwine,S,-0.03626503732123021,0.0013942174853076592
2018,Mike Jackson,CB,-0.05667379137445909,5.73353309801486e-4
2018,James King,ILB,-0.07092134153970782,1.9702272040828927e-4
2018,Hayden Mahoney,OG,-0.07126871355202218,3.673888752071371e-4
2018,Tyler Gauthier,C,-0.08533248564982152,0.0011087722778760727
2018,Tyree St. Louis,OT,-0.06986661207385249,3.2584756572978386e-4
2018,Rafael Araujo-Lopes,SWR,-0.12190419906766749,0.001901567451943281
2018,Juan Thornhill,S,-0.06010305174469739,7.803893703894033e-4
2018,Olamide Zaccheaus,SWR,-0.06983688581340808,4.016221282399221e-4
2018,Tanner Cowley,TE,-0.06664469614238538,3.7778408860522275e-4
2018,Eli Hanback,DT,-0.06890081652159052,2.7536423794029437e-4
2018,R.J. Proctor,OG,-0.07614450927601697,2.932013968195472e-4
2018,Hakeem Butler,WR,-0.07447941130294748,2.401539557713283e-4
2018,Marcel Spears Jr.,ILB,-0.06404376353859495,2.617882998103995e-4
2018,Julian Good-Jones,OT,-0.07087736911102967,2.6320899918680786e-4
2018,Bryce Meeker,OT,-0.07026130103293175,2.8534373583696425e-4
2018,Ryan Willis,QB,-0.036581772751328984,6.368590856976095e-4
2018,Steven Sims Jr.,WR,-0.07983266145860218,2.7592698169739234e-4
2018,Jace Sternberger,TE,-0.06785907307312036,2.4516899855596137e-4
2018,Jeremiah Booker,SWR,-0.07898202525152706,4.423471484507798e-4
2018,Sam Renner,DT,-0.07026277607647638,2.6362453224885145e-4
2018,Markus Bailey,OLB,-0.06997647745169429,2.1366439319359825e-4
2018,Brycen Hopkins,TE,-0.0573001391428389,5.178631551248149e-4
2018,Matt McCann,OT,-0.06618427101132693,2.6722176238058146e-4
2018,Jacob Thieneman,S,-0.06805850380090699,4.921555245828714e-4
2018,Gaje Ferguson,S,-0.031657876409864345,0.0015945786351746162
2018,Christopher Unga,DT,-0.07424246348135678,2.5056572555956486e-4
2018,Dalton Baker,DT,-0.06777290772156719,3.2909052640313363e-4
2018,Gerold Bright,RB,-0.06760401469086441,3.1214064932950843e-4
2018,Cameron Haney,CB,-0.05907441490142554,6.258450758099987e-4
2018,Jalen Smith,S,-0.08366647253826039,9.158809805045808e-4
2018,Jared Rice,TE,-0.06935398704533481,3.8048482676208387e-4
2018,Mike Bell,S,-0.03626221896889236,0.0016711865765748055
2018,James Bailey,SCB,-0.0626026951296441,4.1876653943916494e-4
2018,Patrick Belony,DT,-0.07372494702264959,2.3668327937434824e-4
2018,Ishmael Davis,DT,-0.0727107662345139,2.3786414276203986e-4
2018,Jordan Mittie,DT,-0.07899044077895252,2.5919452163098783e-4
2018,Xavier Brown,WR,-0.07245061435519332,1.3003679492718873e-4
2018,Chase Day,ILB,-0.0747667922311338,1.9378523176491653e-4
2018,Derion Ford,DT,-0.0729455488264357,2.4571859637152337e-4
2018,Nick Ingram,SCB,-0.07244253908766073,6.51206633839661e-4
2018,Devin Jackson Jr.,OG,-0.07585624419197973,3.328226171174316e-4
2018,Donald Louis Jr.,DE,-0.07706872257334142,2.570108226122748e-4
2018,Markis McCray,SWR,-0.08140346785200153,6.685770870027549e-4
2018,Sam Miller,DE,-0.07099621070949055,2.092815044563136e-4
2018,Bobby Reynolds,C,-0.07677356487607238,0.0010412243520409674
2018,Cortez Sisco Jr.,ILB,-0.07280031631319538,1.74598549517855e-4
2018,R.J. Turner,WR,-0.07256952777147936,1.365108198872327e-4
2018,Jaylen Veasley,DT,-0.07753741966804652,2.5137778998490936e-4
2018,Youhanna Ghaifan,DT,-0.07031199039036999,2.791918216158692e-4
2018,Carl Granderson,DE,-0.06335851120288008,3.749261844118201e-4
2018,Antonio Hull,CB,-0.064988786307707,4.1124200114005873e-4
2018,Kaden Jackson,OG,-0.0738133725021463,2.9624858205098216e-4
2018,James Price,WR,-0.07337085676685842,2.0641940376201162e-4
2018,Kevin Prosser,DE,-0.0686620511716795,2.926665835702445e-4
2018,Zach Wallace,OT,-0.07746663358069689,2.639977606523481e-4
2018,Logan Wilson,ILB,-0.06701430876578046,1.8419163079065533e-4
2018,Andrew Wingard,S,-0.05564890779157849,7.440538823180248e-4
2018,Richard Hallman,SWR,-0.08018701296902536,6.660848529860078e-4
2018,Melvin Tyus,S,-0.06612845113344498,6.696091447195163e-4
2018,Cedarius Rookard,S,-0.05916117642539779,8.809912342234159e-4
2018,Tron Folsom,SCB,-0.06846811224583796,3.054696293659504e-4
2018,A.J. Smiley,OLB,-0.07331211461151677,2.699498566280882e-4
2018,Hunter Reese,OLB,-0.07300794464441719,1.508118873071571e-4
2018,Kirk Kelley,OG,-0.07365673686662917,3.1761440996175695e-4
2018,Trevon Sanders,DT,-0.0706702396212597,2.567967269418032e-4
2018,OJ Clark,SWR,-0.09801718461275323,9.405444131489266e-4
2018,Javahn Fergurson,ILB,-0.0746468663436875,1.6644278479758135e-4
2018,Royce Caldwell,SWR,-0.06809338566951878,6.135547619240258e-4
2018,DeMarcus Owens,CB,-0.08216426206070838,4.8657476927990874e-4
2018,Shane Jackson,OLB,-0.07688239112884203,1.8243133082019333e-4
2018,Jonathan Hood,OLB,-0.07542435407618482,2.0240970392445734e-4
2018,Cedric Wilcots II,DE,-0.07331990569652093,2.520231247868488e-4
2018,Sebastian Anderson,OG,-0.08666350912575638,5.785138392469136e-4
2018,Tony Bello,OG,-0.06838238610688215,3.7992156829296273e-4
2018,Brian Trujillo,OG,-0.08095341196955563,4.2168907063838424e-4
2018,Izaiah Lottie,SWR,-0.0802538427431197,5.609098162722689e-4
2018,Jassavia Reese,DT,-0.07507206690215372,2.84672498450655e-4
2018,Jalen Thompson,CB,-0.07673000370265842,4.2504339760128816e-4
2018,Jordan Turner,DT,-0.07609817981359318,2.2522109878415144e-4
2018,Nigel Lawrence,S,-0.09174603423112401,9.642898909377846e-4
2018,Sean Grayer,DE,-0.07881449673101516,2.8194265388373083e-4
2018,Bull Barge,ILB,-0.07720005276316867,2.2592003477037146e-4
2018,Jeffery Whatley,DT,-0.07368689396008894,2.0844097711367025e-4
2018,Ryan Alexander,OT,-0.07190677997824312,2.7229758946270576e-4
2018,Troy Thingstad,OT,-0.07707420590767641,3.22288990160124e-4
2018,Roy Albritton,OG,-0.0661183077142709,3.5600308625391604e-4
2018,Ocie Rose,S,-0.06878119035760134,8.697748705129285e-4
2018,Kerrith Whyte,RB,-0.06989359189508616,3.3689806090109783e-4
2018,Tavaris Harrison,WR,-0.07074117000126084,1.608494847718443e-4
2018,Herb Miller,SCB,-0.08205597230411468,4.833736787699959e-4
2018,Shelton Lewis,CB,-0.06883515653624633,3.7847013311872123e-4
2018,Jalen Young,S,-0.06420654088428378,8.019685635163446e-4
2018,Azeez Al-Shaair,ILB,-0.07450890386846919,1.7538021585742557e-4
2018,Khantrell Burden,OLB,-0.07518620176173943,2.280398003095665e-4
2018,Steven Leggett,DT,-0.07261244957456175,2.391286081111531e-4
2018,Alex Bachman,WR,-0.07013758070713044,1.3916145042877835e-4
2018,Jake Benzinger,OT,-0.07358537824006553,2.438079248557945e-4
2018,Chris Calhoun,DE,-0.0724134975868595,2.435535364625376e-4
2018,Steven Claude,WR,-0.06908260223888744,1.4517369644119588e-4
2018,Amari Henderson,CB,-0.07395700462567885,3.989068113878534e-4
2018,Matthew Colburn II,RB,-0.07200914601805536,3.3264229920683424e-4
2018,Justin Strnad,ILB,-0.07111766731772619,1.877732308509913e-4
2018,Nathan Gilliam,OT,-0.06964340584715951,2.60266706994834e-4
2018,Scotty Washington,WR,-0.06895917242412002,1.4255479694282283e-4
2018,Jack Freudenthal,TE,-0.06791450258363498,2.8706478456394155e-4
2018,Chuck Wade Jr.,S,-0.07779712405106803,7.527691219258014e-4
2018,Clayton Johnson,CB,-0.07478503303728637,3.398751861342018e-4
2018,Kenneth Edison-McGruder,S,-0.09780935485132634,8.534073825139357e-4
2018,Johnny Wilson,C,-0.06054334011381065,9.357898173815223e-4
2018,Marcus Keyes,OG,-0.06437276987820156,4.2019055012608865e-4
2018,Jalen McCleskey,SWR,-0.07460018472593984,7.436891104575351e-4
2018,Riley Miller,WR,-0.07328960541413093,1.6779490747726214e-4
2018,Brian Arp,DT,-0.07008508472884684,2.144937327053511e-4
2018,Austen Pleasants,OT,-0.0645257152178941,3.808858314452379e-4
2018,Sam McKnight,OLB,-0.06738023247652304,2.412243290341002e-4
2018,Evan Croutch,ILB,-0.07628303021624226,2.1522563074843196e-4
2018,Javon Hagan,S,-0.06278993279986748,8.771913151195547e-4
2018,Van Edwards Jr.,RB,-0.06815042674538505,3.8237388987061256e-4
2018,Ulysees Gilbert III,ILB,-0.07139475570316262,3.3070075005129924e-4
2018,Deondre Francois,QB,-0.0658829078422772,0.0010837166316201813
2018,Marcus Lewis,CB,-0.06070310479102004,5.065298645183591e-4
2018,A.J. Westbrook,S,-0.06407186223999503,7.20231161509359e-4
2018,Cole Minshew,OG,-0.06919345653053094,3.0309399239159354e-4
2018,Nyqwan Murray,SWR,-0.07148632500685036,4.87469978997068e-4
2018,Austin Maloney,WR,-0.0701898771810034,9.930025317397546e-5
2018,Emmanuel Lubin,CB,-0.07540148327699644,3.625188407737963e-4
2018,Sage Lewis,ILB,-0.07183386522379857,1.6279051140191003e-4
2018,Neal Mars,C,-0.07887886845220346,0.0010789197323044814
2018,Ryan Agnew,QB,-0.04975853026130519,6.280348880955992e-4
2018,Ron Smith,CB,-0.07074890610263393,3.907500321091598e-4
2018,Juwan Washington,RB,-0.07046223661126516,4.0657436202430093e-4
2018,Parker Baldwin,S,-0.06180467558431519,6.754928706304525e-4
2018,Ronley Lakalaka,OLB,-0.06996100424638677,2.397239133177141e-4
2018,Kyahva Tezino,ILB,-0.06505587986078884,1.9079000376997043e-4
2018,Isaac Lessard,RB,-0.07033652854045307,2.7127543788373987e-4
2018,Nick Gerhard,OG,-0.07546018854937915,5.303371593540922e-4
2018,Daishawn Dixon,OG,-0.07617985981750157,3.0449198221699453e-4
2018,Ethan Aguayo,ILB,-0.07337478465633782,1.8647750387699451e-4
2018,Bryson Bridges,DT,-0.0722840218923179,2.667760445578306e-4
2018,Josh Love,QB,-0.05489651616495255,5.17050634597238e-4
2018,Dakari Monroe,CB,-0.07078355130266095,4.506171857772331e-4
2018,Deano Motes,OT,-0.0846496122396051,4.0441090477091456e-4
2018,Josh Oliver,TE,-0.08703783568868668,4.951428758542583e-4
2018,Jesse Osuna,OLB,-0.07139163321550701,2.828300611690192e-4
2018,Malike Roberson,RB,-0.07949412214230846,4.1018007335558713e-4
2018,Zamore Zigler,CB,-0.07634914104548982,4.3626020765866647e-4
2018,Evan Austrie,S,-0.07993880317463088,6.367411445599926e-4
2018,Xzaviar Campbell,RB,-0.07409580760695288,3.301305083491231e-4
2018,Jericho Flowers,CB,-0.07068255012060802,3.6974986365161637e-4
2018,Nathan Jacobson,OT,-0.07292918682736847,2.601461507384407e-4
2018,Bailey Laolagi,ILB,-0.07781209865980769,1.7844668192977737e-4
2018,Gabe McCoy,OLB,-0.07630301434028773,1.968046220786579e-4
2018,Justin Polu,OG,-0.07498124777529563,2.9257114502831085e-4
2018,Brandon Presley,WR,-0.07245030823157193,2.7395484796406965e-4
2018,Lexington Thomas,RB,-0.07608573730836277,3.21325229462351e-4
2018,Javin White,SCB,-0.076604626332516,4.0548893798949724e-4
2018,Salanoa-Alo Wily,DT,-0.07461281609093352,2.2490990890941756e-4
2018,Malik McMorris,TE,-0.07678350950410164,2.5586617528330013e-4
2018,Lee Morris,SWR,-0.0402923517684279,0.001719591783843099
2018,Tyraiq Beals,WR,-0.07671204883407524,2.6623572093766555e-4
2018,Hergy Mayala,WR,-0.07753484987002306,1.9367147184519616e-4
2018,Aaron McLean,TE,-0.07446006872478594,3.947157279160686e-4
2018,Kevin Murphy,DT,-0.07460641160216562,3.042165765168766e-4
2018,Matt Peart,OT,-0.07515372533382436,2.5174409859166514e-4
2018,Marshe Terry,SCB,-0.07790957705876897,3.904449618361887e-4
2018,Quintin Wynne,DE,-0.07439839329396213,2.3571469184744648e-4
2018,D.J. Brown,SWR,-0.08951773814417895,7.798724854185946e-4
2018,Kyle Pugh,ILB,-0.0676239947104878,1.9517946715724463e-4
2018,Spencer Tears,WR,-0.07163149720980286,1.4947096125213458e-4
2018,Adam Buirge,S,-0.04653575806447584,0.001318945472298806
2018,Ryan Roberts,OT,-0.07202040089738546,2.7640952962696964e-4
2018,Josh Corcoran,DE,-0.06749771575034369,2.3607932644849894e-4
